GPU allocate,50,10,10,10
Batchsize,8,16,8,8
Throughput,118.7794107,61.10946361,122.2239443,294.9842708
Latency,67.35955977,261.8408796,65.46144286,27.12790973
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,8,16,8,16
Throughput,118.4954818,60.84941276,121.898809,356.69997
Latency,67.52094234,262.9598367,65.63602439,44.87126402
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,8,16,16,1
Throughput,120.285824,62.53181202,121.2660302,87.68117388
Latency,66.5160725,255.8854035,131.9569585,11.40593425
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,8,16,16,8
Throughput,118.8995416,61.24511137,119.6899636,295.4305549
Latency,67.29151049,261.2609802,133.6943499,27.08694151
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,8,16,16,16
Throughput,118.6154557,60.98433635,119.3675651,357.2637376
Latency,67.45265602,262.378091,134.0554011,44.80048116
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,1,1,1
Throughput,189.4843502,29.52272086,43.25593344,87.66890172
Latency,84.45533036,33.8731942,23.11919316,11.40753075
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,1,1,8
Throughput,187.2531344,28.93132993,42.72701634,295.4149875
Latency,85.46147199,34.56558276,23.40537321,27.08836849
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,1,1,16
Throughput,186.7960369,28.81139228,42.61871961,357.2541019
Latency,85.67056144,34.70947021,23.46484519,44.80168908
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,1,8,1
Throughput,187.6573998,28.93807372,122.5802992,86.6307231
Latency,85.27739831,34.55752775,65.27116175,11.54422636
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,1,8,8
Throughput,185.4388283,28.36106533,121.0022545,291.2859453
Latency,86.2974614,35.26058384,66.12229023,27.47224121
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,1,8,16
Throughput,184.984316,28.24402322,120.6793793,352.0407366
Latency,86.50945859,35.40669824,66.29917815,45.46492493
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,1,16,1
Throughput,187.8529654,29.00008314,120.0377377,86.74163422
Latency,85.18863598,34.48363722,133.307055,11.52946673
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,1,16,8
Throughput,185.633042,28.42155748,118.4731609,291.7262319
Latency,86.2071913,35.18553765,135.0673243,27.43079065
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,1,16,16
Throughput,185.1782533,28.30420988,118.1531063,352.596342
Latency,86.41887354,35.33141079,135.4331539,45.39330799
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,8,1,1
Throughput,188.4019209,57.26416052,43.00040476,87.10063304
Latency,84.94046342,139.7112559,23.2565725,11.48195027
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,8,1,8
Throughput,186.1763453,56.0903393,42.47304102,293.2726107
Latency,85.95566551,142.6348763,23.54532408,27.28619378
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,8,1,16
Throughput,185.7204014,55.85240574,42.36506176,354.5843909
Latency,86.16664841,143.2424734,23.60533346,45.13888895
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,8,8,1
Throughput,186.5808218,56.09857112,121.8215481,86.06766945
Latency,85.7693617,142.6139474,65.67764671,11.61974216
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,8,8,8
Throughput,184.3678403,54.95444529,120.2489761,289.1710922
Latency,86.79867027,145.5829402,66.53645264,27.67310228
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,8,8,16
Throughput,183.9144714,54.7224854,119.9272182,349.4082134
Latency,87.01259977,146.20001,66.7149452,45.80735048
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,8,16,1
Throughput,186.7757617,56.22213801,119.2864711,86.17802452
Latency,85.67985959,142.3005229,134.1465248,11.60486378
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,8,16,8
Throughput,184.5614337,55.07488169,117.7275542,289.608452
Latency,86.70764028,145.2646001,135.9226502,27.63132283
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,8,16,16
Throughput,184.1077895,54.84229198,117.4086548,349.9598675
Latency,86.92125062,145.8806435,136.2917939,45.73516738
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,16,1,1
Throughput,188.2282521,61.85578987,42.95941616,87.00953989
Latency,85.0188193,258.6818051,23.27876122,11.49397008
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,16,1,8
Throughput,186.0035808,60.58354524,42.43230138,292.9294812
Latency,86.03548862,264.1137526,23.56792922,27.31814691
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,16,1,16
Throughput,185.5478219,60.32568121,42.32437301,354.156908
Latency,86.24677816,265.2426484,23.62802563,45.19335468
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,16,8,1
Throughput,186.408091,60.59167367,121.6998752,85.97741111
Latency,85.84882342,264.0783236,65.74330198,11.63193944
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,16,8,8
Throughput,184.1960058,59.35179832,120.1281799,288.8323629
Latency,86.87962926,269.5946656,66.60335124,27.70554686
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,16,8,16
Throughput,183.7428202,59.10044509,119.8066009,348.9866733
Latency,87.0938717,270.7411808,66.78210367,45.86266216
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,16,16,1
Throughput,186.6029306,60.72567616,119.1660085,86.08767717
Latency,85.75920153,263.4956203,134.2821151,11.61704183
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,16,16,8
Throughput,184.3894998,59.48238879,117.6079982,289.2692548
Latency,86.78847623,269.0028189,136.0608084,27.66371416
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,16,16,16
Throughput,183.936039,59.23034918,117.2892838,349.537696
Latency,87.00239883,270.1474251,136.4304888,45.79038741
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,1,1,1,1
Throughput,20.7789254,32.05228144,45.2869202,92.34405637
Latency,48.12666157,31.20000464,22.08240837,10.83004474
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,1,1,1,8
Throughput,20.5526179,31.40096307,44.7437194,313.68271
Latency,48.65657962,31.84713446,22.35048289,25.51129733
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,1,1,1,16
Throughput,20.50622129,31.26896345,44.63250433,380.2317507
Latency,48.76666597,31.98157066,22.40617329,42.09523933
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,1,1,8,1
Throughput,20.59809225,31.40140245,128.7050367,91.25771779
Latency,48.54916279,31.84668886,62.16544924,10.95895475
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,1,1,8,8
Throughput,20.37277628,30.76680696,127.0761418,309.2914996
Latency,49.08608919,32.50353781,62.96220185,25.87338662
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,1,1,8,16
Throughput,20.32658262,30.63817059,126.7428888,374.6612504
Latency,49.19763872,32.64000193,63.12773176,42.72088297
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,1,1,16,1
Throughput,20.61746251,31.47039288,126.1284571,91.37376191
Latency,48.50355139,31.77687564,126.8704376,10.94503819
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,1,1,16,8
Throughput,20.39204043,30.8340349,124.5111343,309.7596493
Latency,49.03971898,32.43267196,128.5182032,25.83429516
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,1,1,16,16
Throughput,20.34582506,30.70504402,124.1803184,375.2547803
Latency,49.15111008,32.56891644,128.8605336,42.65333729
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,1,8,1,1
Throughput,20.6685513,62.30631633,45.02485002,91.75472558
Latency,48.38366213,128.4057169,22.21093483,10.89959868
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,1,8,1,8
Throughput,20.44269144,61.00843778,44.48326634,311.4286399
Latency,48.91821534,131.1372222,22.48134102,25.69588739
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,1,8,1,16
Throughput,20.39638648,60.74555527,44.37238174,377.4108529
Latency,49.02926983,131.7046979,22.53751844,42.40975665
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,1,8,8,1
Throughput,20.48817872,61.003327,127.9230595,90.67392538
Latency,48.80961064,131.1482081,62.54541085,11.02950628
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,1,8,8,8
Throughput,20.2633073,59.74018268,126.2999053,307.0673364
Latency,49.35126294,133.9210359,63.34911812,26.06073719
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,1,8,8,16
Throughput,20.21720467,59.48427972,125.9678241,371.8810321
Latency,49.46379966,134.4971341,63.51610085,43.04015147
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,1,8,16,1
Throughput,20.5074997,61.14136533,125.3531163,90.78937907
Latency,48.76362599,130.8521336,127.6550668,11.01548169
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,1,8,16,8
Throughput,20.28252249,59.87456306,123.7417436,307.5323068
Latency,49.30450962,133.6204857,129.3171954,26.02134674
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,1,8,16,16
Throughput,20.23639821,59.61792496,123.4121419,372.4702412
Latency,49.41688584,134.19565,129.6625261,42.97209118
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,1,16,1,1
Throughput,20.65083711,67.32410286,44.9828131,91.66026062
Latency,48.42516456,237.6719811,22.23169028,10.91083079
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,1,16,1,8
Throughput,20.42504905,65.91657664,44.44148859,311.0676535
Latency,48.9604682,242.7466914,22.50247396,25.72569776
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,1,16,1,16
Throughput,20.3787588,65.63150973,44.33065695,376.9592086
Latency,49.07167944,243.8009806,22.55873023,42.46055011
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,1,16,8,1
Throughput,20.4705384,65.91011018,127.7976661,90.58034693
Latency,48.85167108,242.7705058,62.6067719,11.04089984
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,1,16,8,8
Throughput,20.24573828,64.54047928,126.1754315,306.7111305
Latency,49.39408854,247.9220722,63.41160516,26.09099434
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,1,16,8,16
Throughput,20.19965026,64.26302612,125.8435381,371.4358876
Latency,49.50678509,248.9923988,63.57882311,43.09171387
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,1,16,16,1
Throughput,20.48985147,66.05989643,125.2287979,90.69570611
Latency,48.80562601,242.2200759,127.7817783,11.02685776
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,1,16,16,8
Throughput,20.26494562,64.68627513,123.6183782,307.1755927
Latency,49.3472732,247.363318,129.4462323,26.0515555
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,1,16,16,16
Throughput,20.21883596,64.40802013,123.2889711,372.0244063
Latency,49.45980892,248.4319074,129.7920488,43.02357029
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,8,1,1,1
Throughput,122.0817878,30.38014867,43.96098892,89.28545219
Latency,65.53765947,32.91720874,22.74841842,11.20101033
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,8,1,1,8
Throughput,120.6853479,29.76876402,43.4271346,301.6994583
Latency,66.29589965,33.59323541,23.02805509,26.52427427
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,8,1,1,16
Throughput,120.399184,29.64480071,43.31782911,365.1470963
Latency,66.45345269,33.73370549,23.08616017,43.83359692
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,8,1,8,1
Throughput,120.9487928,29.7734427,124.7027813,88.23074267
Latency,66.15151412,33.58795663,64.16035832,11.33489543
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,8,1,8,8
Throughput,119.5595608,29.17720794,123.1072053,297.4811219
Latency,66.92007614,34.27430484,64.99183076,26.90028243
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,8,1,8,16
Throughput,119.2748712,29.0562936,122.7807521,359.8123667
Latency,67.07978474,34.41692926,65.16461226,44.48326041
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,8,1,16,1
Throughput,121.070106,29.83777792,122.1473846,88.34341578
Latency,66.08523763,33.51553751,131.004936,11.32044016
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,8,1,16,8
Throughput,119.6801031,29.23994546,120.5646361,297.9308995
Latency,66.85268186,34.20076765,132.7245373,26.85968365
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,8,1,16,16
Throughput,119.3952558,29.11870953,120.240874,360.3808614
Latency,67.01215701,34.34315869,133.081871,44.41311348
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,8,8,1,1
Throughput,121.4029695,58.97096326,43.70319854,88.70994337
Latency,65.90406609,135.6678048,22.88259787,11.27367093
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,8,8,1,8
Throughput,120.0097595,57.75583549,43.17091953,299.5189722
Latency,66.66906482,138.5219617,23.16471848,26.717313
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,8,8,1,16
Throughput,119.7242564,57.50959171,43.06193599,362.4259143
Latency,66.82802999,139.1150496,23.22334257,44.16259281
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,8,8,8,1
Throughput,120.2733148,57.75970518,123.9360203,87.66055923
Latency,66.5229898,138.5126817,64.55725394,11.40861629
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,8,8,8,8
Throughput,118.8872863,56.5759205,122.3460089,295.3289646
Latency,67.2984463,141.4107333,65.3961398,27.09625646
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,8,8,8,16
Throughput,118.6032523,56.33597947,122.0206916,357.1295485
Latency,67.45959557,142.0129836,65.57047047,44.81730877
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,8,8,16,1
Throughput,120.3942707,57.88808372,121.3878216,87.77266456
Latency,66.45616434,138.2055192,131.8245785,11.39404619
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,8,8,16,8
Throughput,119.0074741,56.70099599,119.8108325,295.7757302
Latency,67.23048829,141.0988157,133.5594906,27.05533971
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,8,8,16,16
Throughput,118.723283,56.46039067,119.4882458,357.6939675
Latency,67.39140102,141.7000734,133.9200237,44.74661451
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,8,16,1,1
Throughput,121.2940446,63.70647988,43.66184748,88.61769113
Latency,65.96324249,251.1674849,22.90426849,11.28540596
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,8,16,1,8
Throughput,119.9013524,62.38920484,43.12982095,299.1697497
Latency,66.7293356,256.4702622,23.18679131,26.74849113
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,8,16,1,16
Throughput,119.6159554,62.12228248,43.020889,361.9902053
Latency,66.88852944,257.5721771,23.24549943,44.21573023
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,8,16,8,1
Throughput,120.1649254,62.39256311,123.8130643,87.56915944
Latency,66.58298682,256.4564586,64.62135654,11.42052295
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,8,16,8,8
Throughput,118.7794107,61.10946361,122.2239443,294.9842708
Latency,67.35955977,261.8408796,65.46144286,27.12790973
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,8,16,8,16
Throughput,118.4954818,60.84941276,121.898809,356.69997
Latency,67.52094234,262.9598367,65.63602439,44.87126402
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,8,16,16,1
Throughput,120.285824,62.53181202,121.2660302,87.68117388
Latency,66.5160725,255.8854035,131.9569585,11.40593425
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,8,16,16,8
Throughput,118.8995416,61.24511137,119.6899636,295.4305549
Latency,67.29151049,261.2609802,133.6943499,27.08694151
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,8,16,16,16
Throughput,118.6154557,60.98433635,119.3675651,357.2637376
Latency,67.45265602,262.378091,134.0554011,44.80048116
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,1,1,1
Throughput,189.4843502,29.52272086,43.25593344,87.66890172
Latency,84.45533036,33.8731942,23.11919316,11.40753075
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,1,1,8
Throughput,187.2531344,28.93132993,42.72701634,295.4149875
Latency,85.46147199,34.56558276,23.40537321,27.08836849
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,1,1,16
Throughput,186.7960369,28.81139228,42.61871961,357.2541019
Latency,85.67056144,34.70947021,23.46484519,44.80168908
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,1,8,1
Throughput,187.6573998,28.93807372,122.5802992,86.6307231
Latency,85.27739831,34.55752775,65.27116175,11.54422636
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,1,8,8
Throughput,185.4388283,28.36106533,121.0022545,291.2859453
Latency,86.2974614,35.26058384,66.12229023,27.47224121
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,1,8,16
Throughput,184.984316,28.24402322,120.6793793,352.0407366
Latency,86.50945859,35.40669824,66.29917815,45.46492493
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,1,16,1
Throughput,187.8529654,29.00008314,120.0377377,86.74163422
Latency,85.18863598,34.48363722,133.307055,11.52946673
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,1,16,8
Throughput,185.633042,28.42155748,118.4731609,291.7262319
Latency,86.2071913,35.18553765,135.0673243,27.43079065
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
GPU allocate,50,10,10,10
Batchsize,16,1,16,16
Throughput,185.1782533,28.30420988,118.1531063,352.596342
Latency,86.41887354,35.33141079,135.4331539,45.39330799
 ,,,,
 ,densenet201,vgg19,resnet50,mobilenet
